lcr name:,KeySight E4980A
Name and description of Resistor under test: ,100 ohm
lcr name:,KeySight E4980A
Name and description of Resistor under test: ,100 ohm
lcr name:,KeySight E4980A
Name and description of Resistor under test: ,100 ohm
2024-04-18,14:05:33
select the freq range,"[50, 100]"
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC OFF;:APER LONG,1;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 200;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:VOLT:LEV 1;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 100;:OUTP:DC:ISOL:LEV:VAL 0.02;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
300.0,-2.797146555e-06,100.0210021,0.00500453,0.500552
300.0,-2.949712784e-06,100.0211845,0.0050045,0.500555
300.0,-2.762396322e-06,100.0208553,0.00500454,0.500558
300.0,-3.046902181e-06,100.0211832,0.00500447,0.500557
300.0,-2.910061144e-06,100.0210262,0.00500447,0.500552
300.0,-2.804542685e-06,100.0209137,0.00500447,0.500547
300.0,-2.698387669e-06,100.0209614,0.00500446,0.50055
300.0,-2.822267805e-06,100.0214529,0.00500446,0.500553
300.0,-2.829668912e-06,100.020969,0.00500445,0.500555
300.0,-2.773269311e-06,100.0211224,0.00500447,0.500549
300.0,-2.785062341e-06,100.0208695,0.00500444,0.500552
300.0,-2.798014658e-06,100.0209289,0.00500449,0.500554
300.0,-2.911904022e-06,100.0210567,0.00500449,0.500556
300.0,-2.679968232e-06,100.0215405,0.00500451,0.500554
300.0,-2.687856885e-06,100.0209342,0.00500445,0.500546
300.0,-2.914231442e-06,100.0210582,0.00500445,0.500548
Freq,300,Rs,100.02106616875001,0.00019567573080275436,Ls,-2.8232120592500002e-06,1.0116253787203549e-07
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC OFF;:APER LONG,1;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 300;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:VOLT:LEV 1;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 100;:OUTP:DC:ISOL:LEV:VAL 0.02;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
500.0,-1.02793654e-06,100.0205388,0.00500661,0.500763
500.0,-1.098910886e-06,100.0202799,0.00500662,0.500757
500.0,-1.112685501e-06,100.0205278,0.00500662,0.50076
500.0,-1.043869084e-06,100.0203651,0.00500662,0.500764
500.0,-1.001155983e-06,100.0207491,0.0050066,0.500764
500.0,-1.13924517e-06,100.0204443,0.00500661,0.500763
500.0,-1.090856342e-06,100.0202512,0.00500668,0.500762
500.0,-1.076512933e-06,100.0203196,0.00500654,0.500758
500.0,-1.10559264e-06,100.0202156,0.0050066,0.500759
500.0,-1.058388957e-06,100.0205918,0.00500656,0.500757
500.0,-1.043837656e-06,100.0201799,0.00500662,0.500759
500.0,-1.037224287e-06,100.020396,0.00500657,0.500766
500.0,-1.160276333e-06,100.0202903,0.00500663,0.500758
500.0,-1.082416348e-06,100.0202281,0.00500652,0.500761
500.0,-1.17143819e-06,100.0205856,0.00500654,0.500762
500.0,-1.084265602e-06,100.0203776,0.00500663,0.50076
Freq,500,Rs,100.02039629375,0.00016314469025513755,Ls,-1.08341327825e-06,4.774987295469814e-08
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC OFF;:APER LONG,1;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 500;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:VOLT:LEV 1;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 100;:OUTP:DC:ISOL:LEV:VAL 0.02;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
800.0,-4.557367027e-07,100.0188726,0.00501333,0.501427
800.0,-4.344582802e-07,100.0192509,0.00501333,0.501435
800.0,-4.466260241e-07,100.0192608,0.00501337,0.501437
800.0,-4.45832018e-07,100.0194754,0.00501342,0.501435
800.0,-5.056875449e-07,100.0195155,0.00501339,0.501439
800.0,-4.489519462e-07,100.0196487,0.00501338,0.501443
800.0,-4.439138351e-07,100.0191171,0.00501336,0.501435
800.0,-4.601879385e-07,100.0194918,0.00501335,0.501429
800.0,-4.383769442e-07,100.0191269,0.00501334,0.501431
800.0,-4.223639896e-07,100.0190446,0.00501345,0.501436
800.0,-4.296151104e-07,100.0191481,0.00501334,0.501438
800.0,-4.056216258e-07,100.019172,0.00501335,0.501436
800.0,-4.017473695e-07,100.0190272,0.00501342,0.501442
800.0,-4.203894793e-07,100.0189181,0.00501342,0.501435
800.0,-5.013996759e-07,100.0192284,0.0050134,0.501436
800.0,-3.815907862e-07,100.01937,0.00501335,0.501431
Freq,800,Rs,100.01922925625,0.00022218978365136594,Ls,-4.401562044125e-07,3.2461789847469684e-08
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC OFF;:APER LONG,1;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 800;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:VOLT:LEV 1;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 100;:OUTP:DC:ISOL:LEV:VAL 0.02;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
1000.0,4.107429796e-07,100.0185699,0.00499651,0.49975
1000.0,4.409286864e-07,100.0186748,0.00499652,0.499746
1000.0,4.400260868e-07,100.018485,0.00499653,0.499747
1000.0,4.359083372e-07,100.0188101,0.00499657,0.499743
1000.0,3.962975809e-07,100.0188533,0.00499656,0.499745
1000.0,4.003038455e-07,100.0187071,0.00499654,0.499742
1000.0,4.115226314e-07,100.0189644,0.00499655,0.49975
1000.0,4.432976984e-07,100.0186685,0.00499647,0.499744
1000.0,4.28007275e-07,100.0183868,0.00499652,0.499745
1000.0,4.098431136e-07,100.0186913,0.00499651,0.499736
1000.0,4.191927722e-07,100.0183884,0.00499651,0.499744
1000.0,4.226891736e-07,100.0185707,0.00499654,0.499741
1000.0,4.236094462e-07,100.0187006,0.00499649,0.499745
1000.0,3.903238413e-07,100.0184116,0.00499652,0.499739
1000.0,3.999520078e-07,100.0186355,0.00499653,0.499739
1000.0,4.13876879e-07,100.0184456,0.00499652,0.499745
Freq,1000,Rs,100.018622725,0.00017104651803901804,Ls,4.1790764718124997e-07,1.6694201604436168e-08
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC OFF;:APER LONG,1;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 1000;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:VOLT:LEV 1;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 100;:OUTP:DC:ISOL:LEV:VAL 0.02;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
1591.5494309189535,2.555658595e-07,100.0235173,0.00502822,0.502944
1591.5494309189535,2.962476675e-07,100.0236738,0.00502826,0.502938
1591.5494309189535,2.570384354e-07,100.0235696,0.00502819,0.502932
1591.5494309189535,3.016523824e-07,100.0234956,0.00502822,0.502936
1591.5494309189535,2.825159704e-07,100.0233862,0.00502828,0.502939
1591.5494309189535,2.887156227e-07,100.0234574,0.00502828,0.502942
1591.5494309189535,2.833940297e-07,100.0234838,0.00502827,0.502944
1591.5494309189535,2.780916194e-07,100.023458,0.00502824,0.502946
1591.5494309189535,2.817823041e-07,100.0238188,0.00502828,0.502944
1591.5494309189535,3.026523638e-07,100.0231403,0.00502824,0.502945
1591.5494309189535,2.878083926e-07,100.023597,0.00502831,0.502946
1591.5494309189535,2.598545532e-07,100.0236107,0.00502826,0.502948
1591.5494309189535,2.7909369e-07,100.0235854,0.00502831,0.502946
1591.5494309189535,2.796468574e-07,100.0233707,0.00502835,0.502948
1591.5494309189535,2.808939868e-07,100.0233509,0.00502819,0.502944
1591.5494309189535,2.784435408e-07,100.0235611,0.00502833,0.502947
Freq,1591.5494309189535,Rs,100.02350478749999,0.0001537207115742671,Ls,2.8083732973125e-07,1.3977583809208635e-08
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC OFF;:APER LONG,1;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 1592;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:VOLT:LEV 1;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 100;:OUTP:DC:ISOL:LEV:VAL 0.02;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
2000.0,1.295983549e-07,100.0197044,0.00502309,0.502405
2000.0,1.261585625e-07,100.0197678,0.00502313,0.502415
2000.0,1.14359183e-07,100.0198783,0.00502311,0.502413
2000.0,1.259612363e-07,100.0199565,0.0050232,0.502408
2000.0,1.219049293e-07,100.0198201,0.0050231,0.502411
2000.0,1.140533515e-07,100.0197689,0.00502315,0.50241
2000.0,1.332920569e-07,100.0196698,0.00502309,0.502407
2000.0,1.169901024e-07,100.0197266,0.00502317,0.502408
2000.0,1.125455286e-07,100.0199631,0.00502313,0.502409
2000.0,1.317588214e-07,100.0199797,0.00502311,0.502411
2000.0,1.282028049e-07,100.0197443,0.0050232,0.502414
2000.0,1.182169261e-07,100.0196487,0.00502314,0.502416
2000.0,1.135228884e-07,100.0195821,0.00502313,0.502412
2000.0,1.099052579e-07,100.0198571,0.00502311,0.502413
2000.0,1.22976379e-07,100.0198876,0.00502315,0.502418
2000.0,1.195278951e-07,100.019569,0.00502315,0.50241
Freq,2000,Rs,100.01978275,0.00013074469269018133,Ls,1.211858923875e-07,7.379623064937337e-09
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC OFF;:APER LONG,1;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 2000;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:VOLT:LEV 1;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 100;:OUTP:DC:ISOL:LEV:VAL 0.02;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
3000.0,6.651494357e-08,100.0202169,0.00500497,0.500598
3000.0,7.680522245e-08,100.0199067,0.00500495,0.500602
3000.0,7.040083817e-08,100.0201303,0.00500503,0.500599
3000.0,7.478552298e-08,100.0200993,0.00500498,0.500596
3000.0,7.079327434e-08,100.02003,0.00500495,0.500595
3000.0,7.284165817e-08,100.0201106,0.00500501,0.500603
3000.0,7.682020661e-08,100.0200042,0.00500496,0.500595
3000.0,7.783503372e-08,100.0197638,0.00500503,0.500603
3000.0,7.324023684e-08,100.0200253,0.00500499,0.500606
3000.0,7.837026031e-08,100.0200126,0.00500498,0.500604
3000.0,6.783700928e-08,100.0202538,0.00500504,0.500594
3000.0,7.114810917e-08,100.0197739,0.00500503,0.500601
3000.0,7.45218516e-08,100.0203668,0.00500502,0.500604
3000.0,7.942837427e-08,100.0200437,0.00500503,0.500603
3000.0,6.793768611e-08,100.0199806,0.00500505,0.500603
3000.0,7.221493609e-08,100.0202959,0.005005,0.500598
Freq,3000,Rs,100.0200634,0.0001689055278336872,Ls,7.321844773e-08,3.978684006151419e-09
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC OFF;:APER LONG,1;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 3000;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:VOLT:LEV 1;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 100;:OUTP:DC:ISOL:LEV:VAL 0.02;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
5000.0,3.490889737e-08,100.0199444,0.00500014,0.500112
5000.0,1.994960247e-08,100.0203291,0.00500017,0.500111
5000.0,3.022135446e-08,100.0199538,0.00500014,0.500108
5000.0,3.778035798e-08,100.0200175,0.00500011,0.500118
5000.0,3.266132765e-08,100.0201998,0.00500009,0.50011
5000.0,3.363443888e-08,100.0197969,0.00500011,0.500117
5000.0,3.215054454e-08,100.0201949,0.00500011,0.50011
5000.0,3.274488407e-08,100.0200691,0.00500012,0.500112
5000.0,1.589190136e-08,100.020291,0.00500014,0.500106
5000.0,3.53163725e-08,100.0199003,0.00500003,0.500111
5000.0,2.812222231e-08,100.02012,0.00500007,0.500108
5000.0,1.909658395e-08,100.0197333,0.00500009,0.500112
5000.0,3.622230156e-08,100.0201728,0.00500014,0.500111
5000.0,2.830488085e-08,100.0199925,0.0050001,0.50011
5000.0,3.797569458e-08,100.0197584,0.00500006,0.500103
5000.0,2.862807434e-08,100.0199576,0.00500001,0.500108
Freq,5000,Rs,100.0200269625,0.00018191061862004568,Ls,3.0225589929375005e-08,6.703852943082856e-09
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC OFF;:APER LONG,1;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 5000;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:VOLT:LEV 1;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 100;:OUTP:DC:ISOL:LEV:VAL 0.02;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
":SOUR:DCS:STAT OFF;:BIAS:STAT OFF;:COMP:BIN:COUN:CLE;:LIST:CLE:ALL;:COMP:BIN:CLE;:AMPL:ALC OFF;:APER LONG,1;:BIAS:POL:AUTO OFF;:BIAS:RANG:AUTO ON;:BIAS:VOLT:LEV 0;:COMP:ABIN OFF;:COMP:BIN:COUN:STAT OFF;:COMP:MODE PTOL;:COMP:SLIM -9.9e+037,9.9e+037;:COMP:STAT OFF;:COMP:SWAP OFF;:COMP:TOL:NOM 0;:DISP:ENAB ON;:DISP:LINE """";:DISP:WIND:TEXT1:DATA:FMSD:DATA 1e-009;:DISP:WIND:TEXT2:DATA:FMSD:DATA 1e-009;:FORM:ASC:LONG ON;:FORM:BORD NORM;:FORM:DATA ASC,64;:FREQ:CW 5000;:FUNC:DEV1:MODE OFF;:FUNC:DEV1:REF:VAL 0;:FUNC:DEV2:MODE OFF;:FUNC:DEV2:REF:VAL 0;:FUNC:IMP:TYPE LSRS;:FUNC:SMON:IDC:STAT OFF;:FUNC:SMON:VDC:STAT OFF;:INIT:CONT OFF;:LIST:MODE SEQ;:LIST:STIM:TYPE FREQ,NONE;:SOUR:DCS:VOLT:LEV 0;:TRIG:DEL 0;:TRIG:SOUR INT;:TRIG:TDEL 0;:VOLT:LEV 1;:DISP:WIND:TEXT1:DATA:FMSD:STAT OFF;:DISP:WIND:TEXT2:DATA:FMSD:STAT OFF;:FUNC:DCR:RANG:VAL 100;:FUNC:IMP:RANG:VAL 100;:OUTP:DC:ISOL:LEV:VAL 0.02;:OUTP:DC:ISOL:STAT OFF;:FUNC:DCR:RANG:AUTO ON;:FUNC:IMP:RANG:AUTO ON;:OUTP:DC:ISOL:LEV:AUTO ON;:DISP:PAGE MEASurement;
"
2024-04-18,16:42:32
---------run finished---------
lcr name:,KeySight E4980A
Name and description of Resistor under test: ,42091A no leads (short)
2024-04-18,16:43:53
select the freq range,"[20, 30, 40, 50, 70, 100, 200, 300, 500, 800, 1000, 1591.5494309189535, 2000, 3000, 5000]"
20.0,-8.192116155e-10,-5.456967438e-05,0.00999661,3.2649e-07
20.0,-2.716696052e-07,-6.267840272e-05,0.00999656,3.30173e-07
20.0,-4.48140931e-09,-7.672559419e-05,0.00999646,6.82673e-07
20.0,-4.257211004e-08,-3.376103735e-06,0.00999645,3.06438e-07
20.0,1.26415158e-07,-8.678635744e-05,0.00999641,7.72357e-07
20.0,-2.053986479e-07,-7.955371852e-05,0.0099965,6.84985e-07
20.0,-7.374955893e-09,-4.482566051e-05,0.00999645,4.6865e-07
20.0,-3.181549696e-07,-0.0001048235089,0.00999646,1.08915e-06
20.0,1.846114884e-07,-5.129436526e-05,0.00999644,2.48526e-07
20.0,6.516424082e-08,-4.897145951e-05,0.00999642,8.03808e-07
20.0,-5.726160018e-08,-3.246465249e-05,0.00999646,5.111e-07
